 December 2022,5,Great!,"It is simply gorgeous. The room was mognificent and the restaurant was very good. The location is great. The property is in the middle of medina so you have to consider that you can't reach it on foot. It takes less than 10 minute on foot from the taxy station. If you warn them, they will send you a person that take you to the property. I can't wait to go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,hotelName,city
 October 2018,5,Beautiful is an understatement,"This was magical. We stayed in a room with 17th century beautiful doors and I felt like a queen. The food, the service, and the relaxing atmosphere is just what we needed after busy days in the medina & traveling. Jamal, the hotel host, was very friendly and hospitable.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2018,5,Absolutely Perfect!,"My girlfriend and I were skeptical, given all of the glowing reviews. But we were totally blown away by everything involving this riad. The accommodations are breathtaking. The rooms are huge, quiet, and with a working fireplace. Many guests we met ended up spending most of their days in the riad itself. The food is fantastic. Most importantly, the staff is ALWAYS there to help, whether it’s walking you to dinner, bringing tea to your room, or offering advice about the area. They go above and beyond. We can’t say enough positive things about this place. Don’t miss it!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2018,5,"Amazing staff, lovely property","The beautiful staff treated us like family in the best possible ways. We were celebrating and my special requests were attended to in the most caring and special fashion. Our bedroom in the riad had the highest ceilings I have ever seen in a bedroom, probably upwards of 35 feet (11m). Breakfast was delicious and generous. The pool was refreshing and the roof terrace offers spectacular views. The front desk recommendations in cuisine and local guidance were phenomenal. We felt like royalty. Thank you!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Look no further...this is THE place to stay in Fes!,"Although the main entrance to the hotel looks faceless, the interior of the riad is stunning. On many occasions, we stopped to admire the beautiful, large courtyard dating back to the 17th century that had the characteristic arches and panels with intricate designs. Service in the dining area was impeccable and the food well-prepared with generous portions. We had reserved a room with an extra bed for the third person but were pleasantly surprised to be assigned a suite with 2 large rooms! Many thanks to Jamal for taking the time to share with us the historical significance of the riad and making special arrangements for us to have our buffet breakfast before 7 am so that we could check-out early.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2018,5,Beautiful Riad in Fes El Bali,I like can stay here. Very nice. And also the rooms are very antique. There is swimming pool. So come here to stay overnight here brothers and sisters do not doubt it. Thank you Mr. Jamal for your kinds. See you next time. Wassalam,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Beautiful gem in the heart of Fes,"We stayed here in October during our tour of Morocco. Weaving through the maze of streets of the Medina you approach a relatively nondescript front door. Once you enter, you have been transported back into a different age. The riad has much of it old architectural features still in place. Old cedar woodwork, beautiful tile work and multiple open courtyards make you really feel that you have arrived in the Morocco of your dreams. The staff was so helpful and friendly. Jamal made sure that every aspect of our stay was top notch. Our room was gigantic and overlooked one of the courtyards. We felt like royalty in our suite. The food was excellent. The aromas coming out of the kitchen beckoned you to dinner every night. Would definitely stay here again and we strongly encourage…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,4,Lovely,"Beautiful riad, original architecture, right deep in the middle of the old medina. Our room was lovely, with tall ceilings and its own bathroom on the main floor. Only drawback is that you can hear everything. The tarp over the open part of the main space made crazy noises when the wind blew. But the Hammam was a nice treat after a long day of sightseeing.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Super Riad in Fes,Stayed here for 3 nights. Room was clean and spacious. View from the terrace on the roof was spectacular. Breakfast was very good and they had a nice variety. Had 3 dinners there and they were all very good. The only thing about this place is that is so far into the maize of old town that we always needed a guide to get us were a car or taxi could pick us up.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Beautiful Riad and welcoming hosts,"Hotel Dar Bensouda is a beautiful, authentic riad hidden away in the heart of the Fez medina. The rooms are quiet, comfortable, beautiful and clean and each has its own bathroom with an excellent shower. The hosts are welcoming and go out of their way to help you enjoy your stay without being intrusive. The atmosphere is friendly and comfortable. I would highly recommend the Riad Dar Bensouda and would go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,"Great stay, lovely helpful staff, highly recommend!","Right in the heart of of the medina, walking distance to great restaurants and all the historic sites. This riad is gorgeous and authentic, we were served tea after the riad sent a greeter to get us from the taxi and bring our bags straight to the hotel. The showers are fantastic and the rooms clean and aesthetically pleasing. Soukina and Jamal run the front desk, both patiently answered every question from our group, made extra arrangements whenever we asked, went above and beyond to make sure we were cared for in every way and always with a smile. We returned every afternoon and sipped hot tea in the peaceful courtyard. Breakfast was great and plentiful. Highly recommend this lovely riad!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Most beautiful place in Fez Medina,"Beautiful stay in Dar Bensouda. Comfortable, amazing historic architecture, impeccably clean and quiet in the middle of the medina craziness, and the best staff you could ever imagine!! They helped us and pampered us every minute of our stay. Thank you",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Beautiful Riad in the heart of the Medina,"One of the most beautiful hotel I've stayed in. Our room #8 was very spacious with the bathroom on another floor. Our host Jamal was wonderful. I joked that he never sleeps, helping us during breakfast, lunch and dinner and we had dinner at 9 pm. It is very difficult to find your way around the Medina and even Google map was of little help. Usually need to pay someone to bring you from the Riad to outside the Medina and vice versa.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,"Amazing stay, even more amazing service!","Best experience I have ever had at a hotel. Jamal (especially) the rest of the Dar Bensouda staff made our stay unforgettable. So unforgettable that my wife left in tears. If you are in Fes, this is a must stay. We will be back again soon.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,The best experience in morroco,"First of all - thank you to you all. This was my favourite Riad in morroco and we stayed in some beautiful places. Why did this one win for me. The best couscous and lamb tagine in the land, Jamal was an exceptional host and made our very late arrival seem like a blessing. All of the staff here are super helpful. The roof top sunbathing was exceptional - we were the only ones catching the sun because of the quiet season! And then the building - it’s just beautiful and my words won’t do it justice - so book in if you’re visiting Fes. Historical and beautiful. Thank you and best Jan and Noa",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2018,5,Hidden rooftop treasure!,"Far Bensouda is nestled in the heart of the Medina yet us a tranquil haven. We stayed at this riad for a week during May. The weather was beautiful, with long sunny days. This meant that we spent a long time either relaxing by the plunge pool, or up on the rooftop taking in the breathtaking views. It felt like one of the highest points in the Medina, and it was wonderful to experience the 360 view. The decor of the rooms, both private and communal was beautiful and tasteful. The food was traditional and the restaurant by the pool side had a very relaxed and cosy vibe. The staff were incredibly friendly and helpful in every way. Reception were helpful in arranging someone to escort you through the maze of the Medina to and from your restaurant at night. We would certainly come…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,excellent warm reception!,What a spectacular place! i was exceptionally impressed with the service provided to my wife and i by Jamal! Jazakallah for your warm and friendly service. This is the most beautiful beautiful place in Fez!,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 September 2018,5,Gorgeous riad in the Fed medina,"Loved our experience here, the riad was stunning, the food was delicious and our bedroom was sumptuous! Incredibly helpful staff, especially when I left my bag behind, with five minutes to get to the station! Would return to Riad Dar Bensouda in a heartbeat.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,The nice place in Fes,"I believe that is the most beautiful riad in Morocco.Every single corner is perfect. Very Comfortable!! Have a very nice day! Have to come this Riad! Nice views, nice people, nice foods, nice rooms! 非常舒服！每一个角落都很漂亮！推荐！天台很舒服！",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2018,5,Amazing stay,"This Ryad is a fantastic palace of the 17th century. It is just amazing. A piece of art.The terraces overlook the whole of the city.The staff is excellent, the cook fantastic. Very well located in the Medina, I highly recommend Ryad Dar Bensouda.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
